Date,High,Low,Open,Close,Volume,Adj Close
2019-01-31,271.0,266.3500061035156,270.55999755859375,268.25,2106300.0,265.875
2019-02-01,269.6000061035156,264.8900146484375,269.1499938964844,266.80999755859375,2287800.0,264.44775390625
2019-02-04,272.1400146484375,264.95001220703125,267.5,272.1199951171875,2076100.0,269.7107238769531
2019-02-05,274.6300048828125,269.9100036621094,271.9599914550781,270.0,2261900.0,267.6094970703125
2019-02-06,280.0,272.75,273.2699890136719,276.2099914550781,2706400.0,273.7645263671875
2019-02-07,274.57000732421875,266.29998779296875,272.8599853515625,269.0899963378906,2864600.0,266.7075500488281
2019-02-08,274.2900085449219,267.05999755859375,267.3299865722656,274.05999755859375,2390300.0,271.633544921875
2019-02-11,276.0,273.2799987792969,274.3999938964844,275.7200012207031,1801200.0,273.27886962890625
2019-02-12,280.3900146484375,277.05999755859375,278.6499938964844,279.3900146484375,1980900.0,276.9163818359375
2019-02-13,282.1600036621094,277.9700012207031,280.0,281.32000732421875,1919000.0,278.82928466796875
2019-02-14,282.8399963378906,278.95001220703125,280.6000061035156,281.5,1601500.0,279.0076904296875
2019-02-15,284.0899963378906,278.7900085449219,284.0899963378906,281.92999267578125,1735200.0,279.4338684082031
2019-02-19,282.8299865722656,280.1499938964844,281.1499938964844,281.6600036621094,1515200.0,279.1662902832031
2019-02-20,286.6300048828125,282.2799987792969,283.25,283.4200134277344,1615000.0,280.91070556640625
2019-02-21,283.3500061035156,278.92999267578125,283.239990234375,280.94000244140625,1325400.0,278.45263671875
2019-02-22,280.0,274.6600036621094,279.95001220703125,276.5,2722500.0,274.0519714355469
2019-02-25,280.8299865722656,278.4800109863281,280.7799987792969,278.6000061035156,1924500.0,276.13336181640625
2019-02-26,278.010009765625,274.45001220703125,277.92999267578125,275.0,2721100.0,272.56524658203125
2019-02-27,275.1000061035156,269.5799865722656,273.2200012207031,271.489990234375,2914600.0,269.0863037109375
2019-02-28,275.7099914550781,268.6300048828125,269.9700012207031,275.3599853515625,3146000.0,272.9220275878906
2019-03-01,278.1600036621094,271.1300048828125,277.7300109863281,272.75,1903500.0,270.3351745605469
2019-03-04,276.5799865722656,270.8599853515625,275.0,274.8900146484375,1738200.0,272.45623779296875
2019-03-05,280.44000244140625,274.5299987792969,275.5,277.010009765625,2169900.0,274.5574645996094
2019-03-06,276.92999267578125,270.4800109863281,276.6600036621094,271.3500061035156,1997300.0,268.94757080078125
2019-03-07,270.3299865722656,264.0799865722656,270.17999267578125,265.510009765625,2541100.0,263.1592712402344
2019-03-08,264.760009765625,259.20001220703125,261.55999755859375,264.19000244140625,2216700.0,261.8509521484375
2019-03-11,270.54998779296875,264.04998779296875,264.8900146484375,269.05999755859375,2716100.0,266.6778259277344
2019-03-12,270.0299987792969,264.2699890136719,269.760009765625,269.6300048828125,2332400.0,267.2427978515625
2019-03-13,273.0799865722656,269.0199890136719,270.510009765625,271.2099914550781,3208900.0,268.80877685546875
2019-03-14,272.260009765625,267.8900146484375,272.0899963378906,268.20001220703125,4309400.0,265.8254699707031
2019-03-15,299.54998779296875,283.5,286.4599914550781,290.2900085449219,14406600.0,287.7198791503906
2019-03-18,296.9800109863281,290.2099914550781,290.2300109863281,293.8399963378906,5674600.0,291.2384338378906
2019-03-19,300.9800109863281,294.1099853515625,294.1600036621094,299.30999755859375,5155600.0,296.6600036621094
2019-03-20,299.0,290.2900085449219,298.0,291.0299987792969,4126300.0,291.0299987792969
2019-03-21,299.3699951171875,291.0,291.8800048828125,296.79998779296875,2737900.0,296.79998779296875
2019-03-22,296.44000244140625,291.3999938964844,295.9200134277344,292.6499938964844,2330700.0,292.6499938964844
2019-03-25,294.17999267578125,290.0199890136719,292.20001220703125,290.4053039550781,318109.0,290.4053039550781
